ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
R90402245,classic_bike,2026-08-21 17:29:32,2026-08-21 17:37:36,W 33 St & 7 Ave,6594.06,Broadway & W 41 St,6732.19,40.7502,-73.9908,40.7553,-73.9868,member
R90402245,classic_bike,2026-08-21 17:29:32,2026-08-21 17:37:36,W 33 St & 7 Ave,6594.06,Broadway & W 41 St,6732.19,40.7502,-73.9908,40.7553,-73.9868,member
R90402253,classic_bike,2026-08-21 17:31:12,2026-08-21 17:52:15,E 47 St & Park Ave,6462.07,Lafayette St & E 8 St ,5906.08,40.7550,-73.9750,40.7302,-73.9911,member
R90402259,electric_bike,2026-08-21 17:31:45,2026-08-21 17:44:09,E 43 St & Vanderbilt Ave,6741.16,1 Ave & E 68 St,6056.19,40.7530,-73.9774,40.7651,-73.9582,member
R90402252,electric_bike,2026-08-21 17:34:18,2026-08-21 17:48:38,Pershing Square North,6711.03,University Pl & E 14 St,5183.03,40.7518,-73.9778,40.7349,-73.9922,casual
R90402243,classic_bike,2026-08-21 17:35:41,2026-08-21 17:53:16,West St & Chambers St,6917.09,University Pl & E 14 St,5183.03,40.7175,-74.0132,40.7349,-73.9922,member
R90402276,classic_bike,2026-08-21 17:37:00,2026-08-21 17:44:03,E 75 St & 3 Ave,6186.15,1 ave & e 68 st,6056.19,40.7714,-73.9573,40.7651,-73.9582,member
R90402287,classic_bike,2026-08-21 17:37:55,2026-08-21 17:42:41,1 ave & e 68 st,371,Lexington Ave & E 63 St,5734.15,40.7651,-73.9582,40.7642,-73.9660,member
R90402274,classic_bike,2026-08-21 17:38:24,2026-08-21 17:45:37,Cleveland Pl & Spring St,6679.12,Lafayette St & E 8 St,5906.08,40.7220,-73.9973,40.7302,-73.9911,casual
R90402248,classic_bike,2026-08-21 17:38:42,2026-08-21 17:48:21,W 45 St & 6 Ave,6785.05,Lexington Ave & E 63 St,5734.15,40.7566,-73.9826,40.7642,-73.9660,casual
R90402260,classic_bike,2026-08-21 17:41:20,2026-08-21 17:58:35,South End Ave & Liberty St,6060.05,E 7 St & Avenue A,5428.06,40.7112,-74.0158,40.7263,-73.9838,casual
R90402265,classic_bike,2026-08-21 17:42:09,2026-08-21 17:49:56,Cleveland Pl & Spring St,6679.12,Lafayette St & E 8 St,5906.08,40.7220,-73.9973,40.7302,-73.9911,member
R90402256,classic_bike,2026-08-21 17:42:30,2026-08-21 17:58:14,West St & Chambers St,6917.09,Lafayette St & E 8 St,5906.08,40.7175,-74.0132,40.7302,-73.9911,casual
R90402267,classic_bike,2026-08-21 17:43:43,2026-08-21 17:48:29,W 17 St & 8 Ave,5891.11,W 20 St & 11 Ave,5160.04,40.7418,-74.0015,40.7465,-74.0077,member
R90402262,electric_bike,2026-08-21 17:44:48,2026-08-21 17:56:28,Broadway & W 41 St,6732.19,E 17 St & Broadway,5307.10,40.7553,-73.9868,40.7371,-73.9902,member
R90402280,classic_bike,2026-08-21 17:45:34,2026-08-21 17:58:01,West St & Chambers St,379,Carmine St & 6 Ave,6650.03,40.7175,-74.0132,40.7303,-74.0022,member
R90402254,electric_bike,2026-08-21 17:46:18,2026-08-21 17:53:24,w 41 st & 8 ave,6419.19,w 33 st & 7 ave,6594.06,40.7562,-73.9901,40.7502,-73.9908,casual
R90402271,classic_bike,2026-08-21 17:48:25,,Pershing Square North,6711.03,,,40.7518,-73.9778,,,member
R90402257,classic_bike,2026-08-21 17:49:48,2026-08-21 17:58:42,E 47 St & Park Ave,6462.07,W 41 St & 8 Ave ,254,40.7550,-73.9750,40.7562,-73.9901,member
R90402284,classic_bike,2026-08-21 17:51:37,2026-08-21 17:53:45,e 43 st & vanderbilt ave,6741.16,Pershing Square North,6711.03,40.7530,-73.9774,40.7518,-73.9778,member
R90402263,classic_bike,2026-08-21 17:51:45,2026-08-21 17:56:48,W 41 St & 8 Ave ,6419.19,W 33 St & 7 Ave,6594.06,40.7562,-73.9901,40.7502,-73.9908,casual
R90402286,electric_bike,2026-08-21 17:52:22,2026-08-21 17:58:06,W 41 St & 8 Ave,6419.19,W 45 St & 6 Ave,6785.05,40.7562,-73.9901,40.7566,-73.9826,member
R90402249,classic_bike,2026-08-21 17:53:38,2026-08-21 17:56:10,west st & chambers st,6917.09,Vesey Pl & River Terrace,6741.09,40.7175,-74.0132,40.7153,-74.0163,member
R90402279,classic_bike,2026-08-21 17:54:14,2026-08-21 18:07:09,W 41 St & 8 Ave,6419.19,W 20 St & 11 Ave,5160.04,40.7562,-73.9901,40.7465,-74.0077,member
R90402246,classic_bike,2026-08-21 17:54:16,2026-08-21 18:13:17,Vesey Pl & River Terrace,6741.09,University Pl & E 14 St,5183.03,40.7153,-74.0163,40.7349,-73.9922,casual
R90402281,classic_bike,2026-08-21 17:54:47,2026-08-21 18:00:19,Broadway & E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90402268,classic_bike,2026-08-21 17:57:04,2026-08-21 18:10:06,W 41 St & 8 Ave,6419.19,Lexington Ave & E 63 St,5734.15,40.7562,-73.9901,40.7642,-73.9660,member
R90402247,classic_bike,2026-08-21 17:58:52,2026-08-21 18:18:53,Pershing Square North,6711.03,Broadway and E 14 St,6115.16,40.7518,-73.9778,40.7345,-73.9906,member
R90402261,classic_bike,2026-08-21 17:59:06,2026-08-21 18:23:22,Pershing Square North ,6711.03,Christopher St & Greenwich St,6202.07,40.7518,-73.9778,40.7329,-74.0071,member
R90402320,classic_bike,2026-08-21 18:00:55,2026-08-21 18:14:48,E 17 St & Broadway,5307.10,W 20 St & 11 Ave,5160.04,40.7371,-73.9902,40.7465,-74.0077,member
R90402330,classic_bike,2026-08-21 18:01:40,2026-08-21 18:19:24,E 47 St & Park Ave,6462.07,E 75 St & 3 Ave,6186.15,40.7550,-73.9750,40.7714,-73.9573,member
R90402305,classic_bike,2026-08-21 18:05:00,2026-08-21 18:19:54,West St & Chambers St,6917.09,University Pl & E 14 St,5183.03,40.7175,-74.0132,40.7349,-73.9922,member
R90402295,classic_bike,2026-08-21 18:06:19,2026-08-21 18:18:47,Pershing Square North,301,university pl & e 14 st,5183.03,40.7518,-73.9778,40.7349,-73.9922,member
R90402333,electric_bike,2026-08-21 18:07:02,2026-08-21 18:11:52,Lexington Ave & E 63 St,5734.15,E 72 St & York Ave,6000.10,40.7642,-73.9660,40.7660,-73.9535,member
R90402303,classic_bike,2026-08-21 18:07:18,2026-08-21 18:21:24,Pershing Square North,6711.03,University Pl & E 14 St,5183.03,40.7518,-73.9778,40.7349,-73.9922,member
R90402326,classic_bike,2026-08-21 18:07:41,2026-08-21 18:14:27,Broadway & W 41 St,6732.19,W 41 St & 8 Ave ,6419.19,40.7553,-73.9868,40.7562,-73.9901,member
R90402301,electric_bike,2026-08-21 18:08:12,2026-08-21 18:22:22,West St & Chambers St,6917.09,University Pl & E 14 St,5183.03,40.7175,-74.0132,40.7349,-73.9922,member
R90402319,electric_bike,2026-08-21 18:08:42,2026-08-21 18:17:27,W 33 St & 7 Ave ,6594.06,University Pl & E 14 St,5183.03,40.7502,-73.9908,40.7349,-73.9922,member
R90402329,classic_bike,2026-08-21 18:09:09,2026-08-21 18:21:10,Broadway & W 41 St,6732.19,W 26 St & 8 Ave,6253.07,40.7553,-73.9868,40.7472,-73.9973,casual
R90402331,electric_bike,2026-08-21 18:10:21,2026-08-21 18:17:23,Cleveland Pl & Spring St ,6679.12,E 7 St & Avenue A,5428.06,40.7220,-73.9973,40.7263,-73.9838,casual
R90402317,electric_bike,2026-08-21 18:12:56,2026-08-21 18:23:46,8 ave & w 31 st,6359.12,Broadway & E 14 St,6115.16,40.7505,-73.9947,40.7345,-73.9906,member
R90402312,classic_bike,2026-08-21 18:15:42,2026-08-21 18:32:37,West St & Chambers St,6917.09,Lafayette St & E 8 St,5906.08,40.7175,-74.0132,40.7302,-73.9911,member
R90402289,classic_bike,2026-08-21 18:16:22,2026-08-21 18:19:35,Lafayette St & E 8 St,5906.08,University Pl and E 14 St,5183.03,40.7302,-73.9911,40.7349,-73.9922,member
R90402314,electric_bike,2026-08-21 18:18:06,2026-08-21 18:35:56,E 43 St & Vanderbilt Ave,6741.16,Christopher St & Greenwich St,6202.07,40.7530,-73.9774,40.7329,-74.0071,member
R90402310,classic_bike,2026-08-21 18:18:22,2026-08-21 18:35:51,Pershing Square North,6711.03,E 75 St & 3 Ave,6186.15,40.7518,-73.9778,40.7714,-73.9573,casual
R90402318,classic_bike,2026-08-21 18:20:33,2026-08-21 18:44:05,E 47 St & Park Ave,415,E 7 St & Avenue A,5428.06,40.7550,-73.9750,40.7263,-73.9838,member
R90402307,classic_bike,2026-08-21 18:21:31,2026-08-21 18:29:10,Pershing Square North,6711.03,W 33 St & 7 Ave,6594.06,40.7518,-73.9778,40.7502,-73.9908,member
R90402313,electric_bike,2026-08-21 18:24:27,2026-08-21 18:29:39,1 Ave & E 68 St,6056.19,E 75 St & 3 Ave ,6186.15,40.7651,-73.9582,40.7714,-73.9573,member
R90402304,classic_bike,2026-08-21 18:25:14,2026-08-21 18:42:24,West St & Chambers St,6917.09,Lafayette St & E 8 St,568,40.7175,-74.0132,40.7302,-73.9911,member
R90402291,classic_bike,2026-08-21 18:31:00,2026-08-21 18:41:59,9 Ave & W 22 St,6088.11,W 45 St & 6 Ave,6785.05,40.7455,-74.0019,40.7566,-73.9826,member
R90402300,classic_bike,2026-08-21 18:31:11,2026-08-21 18:51:42,6 Ave & W 33 St,5431.02,E 7 St & Avenue A,5428.06,40.7490,-73.9880,40.7263,-73.9838,member
R90402290,classic_bike,2026-08-21 18:31:49,2026-08-21 18:50:55,Broadway & W 41 St,6732.19,Broadway & E 14 St,6115.16,40.7553,-73.9868,40.7345,-73.9906,member
R90402323,classic_bike,2026-08-21 18:31:57,2026-08-21 18:56:48,W 41 St & 8 Ave,6419.19,1 Ave & E 68 St,6056.19,40.7562,-73.9901,40.7651,-73.9582,casual
R90402332,electric_bike,2026-08-21 18:33:36,2026-08-21 18:51:25,E 47 St & Park Ave,6462.07,E 7 St & Avenue A,5428.06,40.7550,-73.9750,40.7263,-73.9838,casual
R90402294,classic_bike,2026-08-21 18:36:18,2026-08-21 18:50:36,E 47 St & Park Ave,6462.07,9 Ave & W 22 St,6088.11,40.7550,-73.9750,40.7455,-74.0019,member
R90402311,classic_bike,2026-08-21 18:37:48,2026-08-21 18:50:14,W 33 St & 7 Ave,6594.06,Broadway & E 14 St,6115.16,40.7502,-73.9908,40.7345,-73.9906,member
R90402321,classic_bike,2026-08-21 18:39:15,2026-08-21 18:59:10,E 47 St & Park Ave,6462.07,E 7 St & Avenue A,5428.06,40.7550,-73.9750,40.7263,-73.9838,member
R90402293,classic_bike,2026-08-21 18:39:18,2026-08-21 18:46:50,W 41 St and 8 Ave,6419.19,W 33 St & 7 Ave,455,40.7562,-73.9901,40.7502,-73.9908,member
R90402299,classic_bike,2026-08-21 18:39:30,2026-08-21 18:52:34,W 33 St & 7 Ave,6594.06,W 20 St & 11 Ave,5160.04,40.7502,-73.9908,40.7465,-74.0077,member
R90402302,classic_bike,2026-08-21 18:39:37,2026-08-21 18:49:56,W 33 St & 7 Ave,6594.06,W 45 St & 6 Ave,6785.05,40.7502,-73.9908,40.7566,-73.9826,member
R90402324,electric_bike,2026-08-21 18:39:57,2026-08-21 18:48:28,Pershing Square North,6711.03,Lexington Ave & E 63 St,5734.15,40.7518,-73.9778,40.7642,-73.9660,member
R90402328,electric_bike,2026-08-21 18:42:40,2026-08-21 18:48:31,W 33 St and 7 Ave,6594.06,W 26 St & 8 Ave,6253.07,40.7502,-73.9908,40.7472,-73.9973,casual
R90402322,classic_bike,2026-08-21 18:43:03,2026-08-21 18:48:20,Pershing Square North,6711.03,E 47 St and Park Ave,6462.07,40.7518,-73.9778,40.7550,-73.9750,member
R90402308,classic_bike,2026-08-21 18:43:07,2026-08-21 18:48:01,Broadway & W 41 St,6732.19,W 45 St & 6 Ave,6785.05,40.7553,-73.9868,40.7566,-73.9826,casual
R90402309,classic_bike,2026-08-21 18:43:07,2026-08-21 19:05:25,W 41 St & 8 Ave,6419.19,Lafayette St & E 8 St,5906.08,40.7562,-73.9901,40.7302,-73.9911,member
R90402306,classic_bike,2026-08-21 18:44:00,2026-08-21 18:54:01,Vesey Pl & River Terrace,6741.09,Broadway & Battery Pl,6881.14,40.7153,-74.0163,40.7045,-74.0136,member
R90402316,electric_bike,2026-08-21 18:44:16,2026-08-21 18:56:20,Broadway  & W 41 St,6732.19,Broadway & E 14 St,6115.16,40.7553,-73.9868,40.7345,-73.9906,casual
R90402298,classic_bike,2026-08-21 18:45:23,2026-08-21 19:11:48,W 45 St & 6 Ave,6785.05,Carmine St & 6 Ave,6650.03,40.7566,-73.9826,40.7303,-74.0022,member
R90402297,electric_bike,2026-08-21 18:45:25,2026-08-21 19:01:03,E 47 St & Park Ave,6462.07,E 7 St & Avenue A,5428.06,40.7550,-73.9750,40.7263,-73.9838,casual
R90402315,electric_bike,2026-08-21 18:50:27,2026-08-21 19:01:22,6 Ave & W 33 St,5431.02,Broadway & E 14 St,6115.16,40.7490,-73.9880,40.7345,-73.9906,member
R90402327,classic_bike,2026-08-21 18:52:43,2026-08-21 19:16:26,West St & Chambers St,6917.09,W 17 St & 8 Ave,5891.11,40.7175,-74.0132,40.7418,-74.0015,member
R90402292,electric_bike,2026-08-21 18:55:32,2026-08-21 19:03:55,W 33 St & 7 Ave,6594.06,E 47 St & Park Ave,6462.07,40.7502,-73.9908,40.7550,-73.9750,member
R90402288,classic_bike,2026-08-21 18:56:16,2026-08-21 19:02:03,6 Ave & W 33 St,5431.02,Pershing Square North,6711.03,40.7490,-73.9880,40.7518,-73.9778,member
R90402325,classic_bike,2026-08-21 18:57:02,2026-08-21 19:14:59,8 Ave & W 31 St,475,University Pl & E 14 St,5183.03,40.7505,-73.9947,40.7349,-73.9922,member
R90402296,classic_bike,2026-08-21 18:57:38,2026-08-21 19:01:34,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90402335,electric_bike,2026-08-21 19:02:18,2026-08-21 19:08:13,Pershing Square North,6711.03,E 47 St & Park Ave,6462.07,40.7518,-73.9778,40.7550,-73.9750,member
R90402341,electric_bike,2026-08-21 19:02:32,2026-08-21 19:07:41,W 33 St & 7 Ave,6594.06,W 26 St & 8 Ave,6253.07,40.7502,-73.9908,40.7472,-73.9973,member
R90402358,classic_bike,2026-08-21 19:07:20,2026-08-21 19:16:57,6 Ave & W 33 St,5431.02,W 45 St & 6 Ave,6785.05,40.7490,-73.9880,40.7566,-73.9826,member
R90402348,classic_bike,2026-08-21 19:07:24,2026-08-21 19:16:29,W 41 St & 8 Ave,6419.19,Pershing Square North,6711.03,40.7562,-73.9901,40.7518,-73.9778,casual
R90402337,electric_bike,2026-08-21 19:08:17,2026-08-21 19:22:19,W 33 St & 7 Ave,455,Cleveland Pl & Spring St,6679.12,40.7502,-73.9908,40.7220,-73.9973,member
R90402339,classic_bike,2026-08-21 19:08:58,2026-08-21 19:20:43,W 21 St & 6 Ave,406,Lafayette St & E 8 St,5906.08,40.7417,-73.9942,40.7302,-73.9911,member
R90402346,electric_bike,2026-08-21 19:09:03,2026-08-21 19:12:43,Broadway & W 41 St,6732.19,W 41 St & 8 Ave,6419.19,40.7553,-73.9868,40.7562,-73.9901,member
R90402355,electric_bike,2026-08-21 19:16:24,2026-08-21 19:21:58,Cleveland Pl & Spring St,6679.12,Lafayette St & E 8 St,5906.08,40.7220,-73.9973,40.7302,-73.9911,member
R90402351,classic_bike,2026-08-21 19:17:30,2026-08-21 19:35:57,W 41 St & 8 Ave,6419.19,Broadway & E 14 St,6115.16,40.7562,-73.9901,40.7345,-73.9906,casual
R90402340,classic_bike,2026-08-21 19:22:22,2026-08-21 19:27:18,1 Ave & E 68 St,6056.19,E 72 St & York Ave,6000.10,40.7651,-73.9582,40.7660,-73.9535,casual
R90402357,classic_bike,2026-08-21 19:23:52,2026-08-21 19:41:05,6 Ave & W 33 St,5431.02,E 7 St & Avenue A,5428.06,40.7490,-73.9880,40.7263,-73.9838,member
R90402362,classic_bike,2026-08-21 19:25:15,2026-08-21 19:38:57,Broadway & W 41 St ,6732.19,e 17 st & broadway,5307.10,40.7553,-73.9868,40.7371,-73.9902,member
R90402349,classic_bike,2026-08-21 19:25:26,2026-08-21 19:34:43,Pershing Square North,6711.03,W 21 St & 6 Ave,6173.11,40.7518,-73.9778,40.7417,-73.9942,member
R90402350,electric_bike,2026-08-21 19:27:42,2026-08-21 19:33:41,W 33 St & 7 Ave,6594.06,W 26 St & 8 Ave,6253.07,40.7502,-73.9908,40.7472,-73.9973,member
R90402361,classic_bike,2026-08-21 19:29:43,2026-08-21 19:35:15,West St & Chambers St ,6917.09,south end ave & liberty st,6060.05,40.7175,-74.0132,40.7112,-74.0158,member
R90402354,electric_bike,2026-08-21 19:30:50,2026-08-21 19:32:25,W 33 St & 7 Ave,6594.06,6 Ave & W 33 St,5431.02,40.7502,-73.9908,40.7490,-73.9880,casual
R90402343,classic_bike,2026-08-21 19:34:27,2026-08-21 19:50:22,Pershing Square North,6711.03,University  Pl & E 14 St,5183.03,40.7518,-73.9778,40.7349,-73.9922,member
R90402353,classic_bike,2026-08-21 19:34:29,2026-08-21 19:39:19,Lafayette St & E 8 St,5906.08,Broadway & E 14 St,6115.16,40.7302,-73.9911,40.7345,-73.9906,member
R90402352,classic_bike,2026-08-21 19:37:51,2026-08-21 19:52:05,W 26 St & 8 Ave,6253.07,E 47 St & Park Ave,6462.07,40.7472,-73.9973,40.7550,-73.9750,member
R90402336,classic_bike,2026-08-21 19:39:04,2026-08-21 19:53:34,West St & Chambers St,6917.09,Lafayette St & E 8 St,568,40.7175,-74.0132,40.7302,-73.9911,member
R90402359,electric_bike,2026-08-21 19:39:30,2026-08-21 19:51:25,8 Ave & W 31 St,6359.12,Broadway & E 14 St,6115.16,40.7505,-73.9947,40.7345,-73.9906,member
R90402347,classic_bike,2026-08-21 19:40:25,2026-08-21 19:53:43,8 Ave & W 31 St,6359.12,Christopher St & Greenwich St,6202.07,40.7505,-73.9947,40.7329,-74.0071,casual
R90402342,electric_bike,2026-08-21 19:41:21,2026-08-21 19:58:54,E 47 St & Park Ave,6462.07,E 7 St & Avenue A,5428.06,40.7550,-73.9750,40.7263,-73.9838,member
R90402338,electric_bike,2026-08-21 19:43:07,2026-08-21 19:49:01,Carmine St & 6 Ave,6650.03,University Pl & E 14 St,5183.03,40.7303,-74.0022,40.7349,-73.9922,member
R90402334,classic_bike,2026-08-21 19:44:55,2026-08-21 19:48:51,w 26 st & 8 ave,6253.07,9 Ave & W 22 St,6088.11,40.7472,-73.9973,40.7455,-74.0019,casual
R90402356,classic_bike,2026-08-21 19:47:55,2026-08-21 19:59:46,W 33 St & 7 Ave,6594.06,University Pl & E 14 St,5183.03,40.7502,-73.9908,40.7349,-73.9922,member
R90402345,classic_bike,2026-08-21 19:51:45,2026-08-21 20:01:37,E 47 St & Park Ave,6462.07,W 41 St & 8 Ave,6419.19,40.7550,-73.9750,40.7562,-73.9901,member
R90402344,classic_bike,2026-08-21 19:55:39,2026-08-21 20:04:56,University Pl & E 14 St ,5183.03,Christopher St & Greenwich St,6202.07,40.7349,-73.9922,40.7329,-74.0071,member
R90402360,classic_bike,2026-08-21 19:56:05,2026-08-21 20:06:51,Cleveland Pl & Spring St,6679.12,West St & Chambers St,6917.09,40.7220,-73.9973,40.7175,-74.0132,member
R90402369,classic_bike,2026-08-21 20:00:14,2026-08-21 20:09:35,West St & Chambers St,6917.09,Cleveland Pl & Spring St,6679.12,40.7175,-74.0132,40.7220,-73.9973,member
R90402363,docked_bike,2026-08-21 20:05:00,2026-08-21 20:15:45,Broadway & E 14 St,6115.16,8 Ave & W 31 St ,6359.12,40.7345,-73.9906,40.7505,-73.9947,member
R90402365,electric_bike,2026-08-21 20:09:22,2026-08-21 20:18:05,Pershing Square North,6711.03,W 33 St & 7 Ave,6594.06,40.7518,-73.9778,40.7502,-73.9908,casual
R90402371,classic_bike,2026-08-21 20:10:54,2026-08-21 20:23:03,University Pl & E 14 St,5183.03,E 7 St & Avenue A,5428.06,40.7349,-73.9922,40.7263,-73.9838,casual
R90402373,classic_bike,2026-08-21 20:17:08,2026-08-21 20:20:29,9 Ave & W 22 St,6088.11,W 26 St & 8 Ave,439,40.7455,-74.0019,40.7472,-73.9973,member
R90402370,classic_bike,2026-08-21 20:20:10,2026-08-21 20:23:58,Broadway & W 41 St,241,w 41 st & 8 ave,254,40.7553,-73.9868,40.7562,-73.9901,member
R90402366,classic_bike,2026-08-21 20:21:28,2026-08-21 20:26:58,W 20 St & 11 Ave,5160.04,9 Ave & W 22 St,6088.11,40.7465,-74.0077,40.7455,-74.0019,member
R90402368,classic_bike,2026-08-21 20:28:04,2026-08-21 20:41:05,Broadway & Battery Pl,6881.14,Vesey Pl & River Terrace,6741.09,40.7045,-74.0136,40.7153,-74.0163,member
R90402374,classic_bike,2026-08-21 20:42:44,2026-08-21 20:51:15,Pershing Square North ,301,W 33 St & 7 Ave,6594.06,40.7518,-73.9778,40.7502,-73.9908,casual
R90402367,electric_bike,2026-08-21 20:43:21,2026-08-21 20:50:10,W 26 St & 8 Ave,6253.07,Broadway & W 41 St,6732.19,40.7472,-73.9973,40.7553,-73.9868,member
R90402364,electric_bike,2026-08-21 20:47:53,2026-08-21 20:55:24,E 75 St & 3 Ave,6186.15,E 72 St & York Ave,348,40.7714,-73.9573,40.7660,-73.9535,member
R90402375,electric_bike,2026-08-21 20:48:02,2026-08-21 20:54:58,Christopher St & Greenwich St,6202.07,W 20 St & 11 Ave,5160.04,40.7329,-74.0071,40.7465,-74.0077,member
R90402372,classic_bike,2026-08-21 20:53:16,2026-08-21 21:17:34,e 7 st & avenue a,5428.06,W 41 St & 8 Ave,6419.19,40.7263,-73.9838,40.7562,-73.9901,member
R90402379,electric_bike,2026-08-21 21:02:38,2026-08-21 21:07:58,8 Ave & W 31 St,6359.12,9  Ave & W 22 St,6088.11,40.7505,-73.9947,40.7455,-74.0019,member
R90402382,classic_bike,2026-08-21 21:02:42,2026-08-21 21:38:21,W 33 St & 7 Ave,6594.06,West St & Chambers St,6917.09,40.7502,-73.9908,40.7175,-74.0132,member
R90402387,classic_bike,2026-08-21 21:05:35,2026-08-21 21:18:02,Cleveland Pl & Spring St,6679.12,Lafayette  St & E 8 St,5906.08,40.7220,-73.9973,40.7302,-73.9911,member
R90402380,electric_bike,2026-08-21 21:14:36,2026-08-21 21:30:07,E 17 St & Broadway,5307.10,Broadway & W 41 St,6732.19,40.7371,-73.9902,40.7553,-73.9868,member
R90402376,classic_bike,2026-08-21 21:18:07,2026-08-21 21:21:16,1 Ave & E 68 St,6056.19,E 72 St & York Ave ,6000.10,40.7651,-73.9582,40.7660,-73.9535,member
R90402378,electric_bike,2026-08-21 21:18:18,2026-08-21 21:20:42,9 Ave & W 22 St,6088.11,W 20 St & 11 Ave,5160.04,40.7455,-74.0019,40.7465,-74.0077,member
R90402377,electric_bike,2026-08-21 21:23:09,2026-08-21 21:28:54,University Pl & E 14 St,5183.03,Lafayette St & E 8 St,5906.08,40.7349,-73.9922,40.7302,-73.9911,member
R90402390,classic_bike,2026-08-21 21:25:54,2026-08-21 21:43:36,E 7 St & Avenue A,5428.06,6 Ave & W 33 St,532,40.7263,-73.9838,40.7490,-73.9880,member
R90402383,electric_bike,2026-08-21 21:32:15,2026-08-21 21:46:01,E 43 St & Vanderbilt Ave,6741.16,1 Ave & E 68 St,6056.19,40.7530,-73.9774,40.7651,-73.9582,casual
R90402388,classic_bike,2026-08-21 21:35:55,2026-08-21 21:48:29,Christopher St & Greenwich St,499,west st & chambers st,379,40.7329,-74.0071,40.7175,-74.0132,casual
R90402389,electric_bike,2026-08-21 21:42:29,2026-08-21 21:51:04,Broadway & E 14 St,6115.16,E 7 St & Avenue A,5428.06,40.7345,-73.9906,40.7263,-73.9838,member
R90402381,classic_bike,2026-08-21 21:49:59,2026-08-21 22:10:49,West St & Chambers St,6917.09,W 21 St & 6 Ave,6173.11,40.7175,-74.0132,40.7417,-73.9942,member
R90402386,classic_bike,2026-08-21 21:50:52,2026-08-21 21:58:56,E 72 St & York Ave,348,1 Ave & E 68 St,6056.19,40.7660,-73.9535,40.7651,-73.9582,casual
R90402384,classic_bike,2026-08-21 21:55:07,2026-08-21 21:59:08,W 45 St & 6 Ave,6785.05,W 41 St & 8 Ave,6419.19,40.7566,-73.9826,40.7562,-73.9901,casual
R90402384,classic_bike,2026-08-21 21:55:07,2026-08-21 21:59:08,W 45 St & 6 Ave,6785.05,W 41 St & 8 Ave,6419.19,40.7566,-73.9826,40.7562,-73.9901,casual
R90402385,electric_bike,2026-08-21 21:59:47,2026-08-21 22:07:30,8 Ave & W 31 St,6359.12,9 Ave & W 22 St,6088.11,40.7505,-73.9947,40.7455,-74.0019,casual
R90402391,electric_bike,2026-08-21 22:12:34,2026-08-21 22:17:27,W 33 St & 7 Ave,6594.06,W 26 St and 8 Ave,6253.07,40.7502,-73.9908,40.7472,-73.9973,member
R90402396,electric_bike,2026-08-21 22:19:38,,W 45 St & 6 Ave,6785.05,,,40.7566,-73.9826,,,member
R90402395,electric_bike,2026-08-21 22:21:18,2026-08-21 22:35:04,E 72 St & York Ave ,6000.10,E 43 St & Vanderbilt Ave,6741.16,40.7660,-73.9535,40.7530,-73.9774,member
R90402394,classic_bike,2026-08-21 22:37:13,2026-08-21 22:41:57,W 45 St & 6 Ave,6785.05,Broadway & W 41 St,6732.19,40.7566,-73.9826,40.7553,-73.9868,member
R90402393,classic_bike,2026-08-21 22:50:38,2026-08-21 23:07:38,1 Ave & E 68 St,6056.19,W 41 St & 8 Ave,254,40.7651,-73.9582,40.7562,-73.9901,member
R90402397,classic_bike,2026-08-21 22:52:32,2026-08-21 23:18:28,University Pl & E 14 St,382,Broadway & Battery Pl,6881.14,40.7349,-73.9922,40.7045,-74.0136,member
